Datum,Wohnungsart,Zimmeranzahl,Wohnungsgrösse_m2,Verkaufspreis,Wohnungs_Adresse,Kanton,Latitude/Longitude,clean,Latitude,Longitude
2022-12-24,New building,3.5,91,700000,"Via Valle Maggia, 6600 Locarno, TI",TI,,,unbekant,unbekannt
2022-12-24,New building,4.5,126,2175000,"Immenweg 23, 8050 Zürich, ZH",ZH,,,47.4095637,8.530379450000002
2022-12-24,New building,3.5,92,1645000,"Immenweg 23, 8050 Zürich, ZH",ZH,,,47.4095637,8.530379450000002
2022-12-24,New building,2.5,76,0,"Schafmattweg 104, 4102 Binningen, BL",BL,,,47.529249050000004,7.569933272233008
2022-12-24,New building,3.5,113,690000,"Schlossmattweg 2, 4413 Büren SO, SO",SO,,,47.44829265,7.6743822999999995
2022-12-24,New building,3.5,0,0,"6490 Andermatt, UR",UR,,,46.634448626621925,8.595168383892618
2022-12-24,New building,5.0,156,1750800,"Route de Grand-Combe 105, 3961 Grimentz, VS",VS,,,46.1816531,7.573974
2022-12-24,New building,3.5,100,1050000,"9032 Engelburg, SG",SG,,,47.4387453,9.3481584
2022-12-24,New building,4.5,131,1160000,"Jesuitenweg 163, 3900 Brig, VS",VS,,,46.3127546,7.9757681
2022-12-24,New building,4.5,100,770000,"Ackernweg  2, 7320 Sargans, SG",SG,,,47.0548196,9.447821
2022-12-24,New building,4.5,100,770000,"Ackernweg 2, 7320 Sargans, SG",SG,,,47.0548196,9.447821
2022-12-24,New building,3.5,132,950000,"6616 Losone, TI",TI,,,46.16759601219512,8.760576409756098
2022-12-24,New building,4.5,125,560000,"Via Sottobisio 17B, 6828 Balerna, TI",TI,,,45.8435966,9.0072495
2022-12-24,Neubau,2.0,81,806700,"Route de Grand-Combe 105, 3961 Grimentz, VS",VS,,,46.1816531,7.573974
2022-12-24,Neubau,5.0,0,1640000,"1290 Versoix, GE",GE,,,46.29619018952381,6.150902112380952
2022-12-24,Neubau,4.5,0,720000,"Avenue de la Gare 50, 1870 Monthey, VS",VS,,,46.25461105,6.954703903085113
2022-12-24,Neubau,4.5,132,1250000,"6612 Ascona, TI",TI,,,46.155333166315785,8.769234411578948
2022-12-24,Neubau,2.5,55,470000,"6612 Ascona, TI",TI,,,46.155333166315785,8.769234411578948
2022-12-24,Neubau,4.5,160,1740000,"1802 Corseaux, VD",VD,,,46.46921234307692,6.828576695384616
2022-12-24,Neubau,5.0,139,2030000,"1212 Grand-Lancy, GE",GE,,,46.1758901,6.1226129
2022-12-24,Neubau,3.5,116,890000,"9032 Engelburg, SG",SG,,,47.4387453,9.3481584
2022-12-24,Neubau,3.5,113,1015000,"Jesuitenweg 165, 3900 Brig, VS",VS,,,46.3127546,7.9757681
2022-12-24,Neubau,3.5,0,440000,"Bifang, 3472 Wynigen, BE",BE,,,47.1051945,7.6665868
2022-12-24,Neubau,2.5,50,355000,"Schulhausgässli 1, 3535 Schüpbach, BE",BE,,,46.928363000000004,7.737354395422539
2022-12-24,Neubau,3.5,121,1015000,"Via Cosliva 23, 6926 Montagnola, TI",TI,,,45.986937,8.9125675
2022-12-24,Neubau,4.5,180,2600000,"Rue du village 13, 1874 Champéry, VS",VS,,,46.1771655,6.8686893
2022-12-24,Neubau,5.5,134,1095000,"Ischenstrasse 7, 6376 Emmetten, NW",NW,,,46.9557267,8.509787
2022-12-24,Neubau,3.5,100,520000,"Schulhausgässli 1, 3535 Schüpbach, BE",BE,,,46.928363000000004,7.737354395422539
2022-12-24,Neubau,4.5,139,686700,"Route de Bramois 50, 1967 Bramois, VS",VS,,,46.2291811,7.4014961
2022-12-24,Neubau,2.5,84,377220,"Rue du Simplon 28, 1907 Saxon, VS",VS,,,unbekant,unbekannt
2022-12-24,Neubau,4.5,129,1290000,"Via Trisnera, 6616 Losone, TI",TI,,,46.1696305,8.7602686
2022-12-24,Neubau,4.5,119,990000,"Via Trisnera, 6616 Losone, TI",TI,,,46.1696305,8.7602686
2022-12-24,Neubau,4.5,114,720000,"Hauptstrasse 1, 8585 Schönenbaumgarten, TG",TG,,,47.6120866,9.2335369
2022-12-24,Neubau,3.5,118,620000,"Chemin de la Piantséta, 1731 Ependes FR, FR",FR,,,46.7600209,7.1549238
2022-12-24,Neubau,4.0,142,790000,"Chemin de la Piantséta, 1731 Ependes FR, FR",FR,,,46.7600209,7.1549238
2022-12-24,Neubau,4.0,157,2320000,"Crans-Montana, 3963 Crans-Montana, VS",VS,,,46.33806774999999,7.502476780512248
2022-12-24,Neubau,4.0,268,4300000,"Crans-Montana, 3963 Crans-Montana, VS",VS,,,46.33806774999999,7.502476780512248
2022-12-24,Neubau,3.5,118,620000,"Chemin de la Piantséta, 1731 Ependes FR, FR",FR,,,46.7600209,7.1549238
2022-12-24,Neubau,4.0,142,790000,"Chemin de la Piantséta, 1731 Ependes FR, FR",FR,,,46.7600209,7.1549238
2022-12-24,Neubau,5.5,248,775000,"Zürichstrasse 3c, 4922 Bützberg, BE",BE,,,47.2167137,7.7519433
2022-12-24,Neubau,5.5,126,771500,"Frohmattweg, 5012 Schönenwerd, SO",SO,,,47.3677191,8.0015622
2022-12-24,Neubau,4.5,171,1680000,"Via Cosliva 23, 6926 Montagnola, TI",TI,,,45.986937,8.9125675
2022-12-24,Neubau,4.5,110,995000,"Flüestrasse 34, 5313 Klingnau, AG",AG,,,47.5794837,8.2569683
2022-12-24,Neubau,2.5,71,380000,"Rte de Lentigny 10, 1741 Cottens FR, FR",FR,,,46.7556562,7.0265251
2022-12-24,Neubau,4.5,200,4500000,"1095 Lutry, VD",VD,,,46.50719154447495,6.68896725978037
2022-12-24,Neubau,3.5,106,775000,"6500 Bellinzona, TI",TI,,,46.1933488,9.0261483
2022-12-24,Neubau,5.5,179,0,"7513 Silvaplana, GR",GR,,,46.459258627320956,9.802238753580902
2022-12-24,Neubau,1.5,61,555000,"Via Cosliva 23, 6926 Montagnola, TI",TI,,,45.986937,8.9125675
2022-12-24,Neubau,4.5,112,694400,"Chemin d'Arche 30, 1870 Monthey, VS",VS,,,46.260273600000005,6.955176749999998
2022-12-24,Neubau,4.5,112,678720,"Chemin d'Arche 30, 1870 Monthey, VS",VS,,,46.260273600000005,6.955176749999998
2022-12-24,Neubau,100.0,0,0,"Schützenhausstrasse, 5312 Döttingen, AG",AG,,,47.5665413,8.2637343
2022-12-24,Neubau,2.5,49,357000,"Rte de l'Ecole 5, 1725 Posieux, FR",FR,,,46.7638961,7.0926655
2022-12-24,Neubau,2.5,200,995000,"6828 Balerna, TI",TI,,,45.84489249278351,9.00925825257732
2022-12-24,Neubau,2.5,0,0,"Route de la Maladière, 1022 Chavannes-près-Renens, VD",VD,,,46.5276623,6.5741528
2022-12-24,Neubau,2.5,86,469000,"Viale Serfontana, 6834 Morbio Inferiore, TI",TI,,,45.8457091,9.0166515
2022-12-24,Neubau,2.5,56,650000,"6648 Minusio, TI",TI,,,46.178578073809526,8.826198778571428
2022-12-24,Neubau,3.5,121,1610000,"6648 Minusio, TI",TI,,,46.178578073809526,8.826198778571428
2022-12-24,Neubau,4.5,94,820000,"Im Zentrum 11, 3322 Urtenen-Schönbühl, BE",BE,,,unbekant,unbekannt
2022-12-24,Neubauprojekt,3.5,93,795000,"Balatrain 13, 7304 Maienfeld, GR",GR,,,47.0051917,9.5315718
2022-12-24,Neubauprojekt,3.5,93,985000,"Balatrain 25, 7304 Maienfeld, GR",GR,,,47.0051917,9.5315718
2022-12-24,Neubauprojekt,4.5,118,1005000,"Balatrain 13, 7304 Maienfeld, GR",GR,,,47.0051917,9.5315718
2022-12-24,Neubauprojekt,4.5,120,1235000,"Balatrain 21, 7304 Maienfeld, GR",GR,,,47.0051917,9.5315718
2022-12-24,Neubau,5.5,134,999000,"Ischenstrasse 7, 6376 Emmetten, NW",NW,,,46.9557267,8.509787
2022-12-24,Neubau,3.5,97,710000,"5070 Frick, AG",AG,,,47.5069317306914,8.021244800758854
2022-12-24,Neubau,5.5,128,950000,"5070 Frick, AG",AG,,,47.5069317306914,8.021244800758854
2022-12-24,Neubau,4.5,105,800000,"5070 Frick, AG",AG,,,47.5069317306914,8.021244800758854
2022-12-24,Neubau,1.5,27,184000,"3967 Vercorin, VS",VS,,,46.2571655,7.530704
2022-12-24,Neubau,4.5,92,515000,"La Cua 7, 1563 Dompierre FR, FR",FR,,,46.851096600000005,6.993408699183347
2022-12-24,Neubau,5.5,238,0,"1803 Chardonne, VD",VD,,,46.477407160000006,6.82901125
2022-12-24,Neubauprojekt,4.5,113,745000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubau,5.5,0,730000,"Zum Höhenweg, 3900 Brigerbad, VS",VS,,,unbekant,unbekannt
2022-12-24,Neubau,5.5,131,1630000,"Neuchâtel, 2000 Neuchâtel, NE",NE,,,46.9965783,6.9358276
2022-12-24,Neubauprojekt,3.5,108,930000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubau,2.5,73,378000,"Via del Tiglio, 6592 S. Antonino, TI",TI,,,46.1562773,8.9787387
2022-12-24,Neubau,4.5,148,1390000,"Dornachstrasse, 9443 Widnau, SG",SG,,,47.4134122,9.6334576
2022-12-24,Neubau,3.5,121,885000,"Dornachstrasse, 9443 Widnau, SG",SG,,,47.4134122,9.6334576
2022-12-24,Neubau,4.5,140,1045000,"Dornachstrasse, 9443 Widnau, SG",SG,,,47.4134122,9.6334576
2022-12-24,Neubau,4.5,180,1430000,"1987 Hérémence, VS",VS,,,46.162748057509994,7.395490420788121
2022-12-24,Neubau,2.5,57,430000,"6595 Riazzino, TI",TI,,,46.1769626,8.8885494
2022-12-24,Neubau,3.5,116,603000,"Stöck, 3425 Koppigen, BE",BE,,,47.1329192,7.5990843
2022-12-24,Neubau,4.5,98,685000,"Stationsrain 3, 5102 Rupperswil, AG",AG,,,47.404147449999996,8.127256608945963
2022-12-24,Neubau,4.5,103,840000,"6982 Agno, TI",TI,,,45.99990177692308,8.902451184615384
2022-12-24,Neubau,3.5,82,920000,"Dorfstrasse 31, 6375 Beckenried, NW",NW,,,46.96852855,8.459380571395503
2022-12-24,Neubau,3.5,102,560000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,2.5,40,245000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,1.0,60,313000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,1.0,60,313000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,3.5,102,570000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,3.5,102,560000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,4.5,122,735000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,3.5,102,550000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,2.5,55,320000,"Pré Pury, 1749 Middes, FR",FR,,,unbekant,unbekannt
2022-12-24,Neubau,4.5,105,830000,"6982 Agno, TI",TI,,,45.99990177692308,8.902451184615384
2022-12-24,Neubau,3.5,105,450000,"Le Bourg 39, 2950 Courgenay, JU",JU,,,47.4027828,7.125286635634951
2022-12-24,Neubau,4.5,121,655000,"Chemin des Grands-Prés 2, 1896 Vouvry, VS",VS,,,46.3327874,6.890409275023913
2022-12-24,Neubau,1.0,42,445000,"1032 Romanel-sur-Lausanne, VD",VD,,,46.56374744740406,6.603710535440181
2022-12-24,Neubau,3.5,99,860000,"1032 Romanel-sur-Lausanne, VD",VD,,,46.56374744740406,6.603710535440181
2022-12-24,Neubau,3.5,99,860000,"1032 Romanel-sur-Lausanne, VD",VD,,,46.56374744740406,6.603710535440181
2022-12-24,Neubau,1.0,40,495000,"Dans les hauteurs de Bourg-en-Lavaux, 1091 Grandvaux, VD",VD,,,unbekant,unbekannt
2022-12-24,Neubauprojekt,4.5,127,832000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,3.5,77,649000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,3.5,98,870000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,3.5,116,1020000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,130,1060000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,109,820000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,131,1100000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,3.5,111,880000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,5.5,146,926000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,118,990000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,3.5,113,955000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,125,908000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,3.5,116,865000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,121,820000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,109,925000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,5.5,159,985000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,137,820000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,146,960000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubauprojekt,4.5,114,860000,"Schwendetalstrasse, 9057 Schwende, AI",AI,,,47.2869715,9.4296722
2022-12-24,Neubau,2.0,65,650100,"Grand Combe 105, 3961 Grimentz, VS",VS,,,46.1816531,7.573974
2022-12-24,Neubau,0.0,0,0,"Römerpark / Weidenweg, 4303 Kaiseraugst, AG",AG,,,unbekant,unbekannt
2022-12-24,Neubau,3.5,116,890000,"Hinterdorfstrasse, 5707 Seengen, AG",AG,,,47.3281397,8.2052914
2022-12-24,Neubau,4.5,118,730000,"1148 Villars-Bozon, VD",VD,,,46.6074559,6.4063577
2022-12-24,Neubau,4.5,123,765000,"1148 Villars-Bozon, VD",VD,,,46.6074559,6.4063577
2022-12-24,unbekannt,3.5,94,755000,"Gibelfeldstrasse 48, 2540 Grenchen, SO",SO,,,47.1884213,7.3924687
2022-12-24,unbekannt,4.5,145,0,"Turnerstrasse 33, 9000 St. Gallen, SG",SG,,,47.4175882,9.354001951755894
2022-12-24,unbekannt,5.5,150,1100000,"Kellenäckerstrasse 6, 5303 Würenlingen, AG",AG,,,47.5215223,8.2443469
2022-12-24,unbekannt,4.5,97,1315000,"1196 Gland, VD",VD,,,46.42023974764031,6.27160490867347
2022-12-24,unbekannt,3.5,87,1085000,"1196 Gland, VD",VD,,,46.42023974764031,6.27160490867347
2022-12-24,Neubau,4.5,0,596000,"Dorfstrasse 16a, 3436 Zollbrück, BE",BE,,,46.9754766,7.7444370615289735
2022-12-24,unbekannt,4.0,103,1450000,"1228 Plan-les-Ouates, GE",GE,,,46.166788641860464,6.113625646511628
2022-12-24,unbekannt,4.5,187,3550000,"Ritomgasse 14, 6490 Andermatt, UR",UR,,,46.6395878,8.5899707
2022-12-24,unbekannt,6.5,155,0,"Giacomettistrasse 16, 3006 Bern, BE",BE,,,46.9449698,7.4736897
2022-12-24,unbekannt,4.5,115,845000,"Galligässchen 9, 4663 Aarburg, AG",AG,,,47.3174799,7.8995376
2022-12-24,Neubau,4.5,176,1150000,"Schlattrainstrasse, 9242 Oberuzwil, SG",SG,,,47.426749,9.1312786
2022-12-24,unbekannt,3.5,79,430000,"Bürgstrasse 14b, 3700 Spiez, BE",BE,,,46.683455300000006,7.694656353377102
2022-12-24,Neubau,4.5,102,635000,"Allmend 3, 3504 Oberhünigen, BE",BE,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,105,850000,"Beaumontweg 43, 2502 Biel/Bienne, BE",BE,,,47.14729,7.242181930589986
2022-12-24,unbekannt,3.5,0,389000,"Pelzacker 1, 5053 Staffelbach, AG",AG,,,47.2838105,8.049844805745856
2022-12-24,unbekannt,2.5,94,890000,"Bergwelt 1, 3818 Grindelwald, BE",BE,,,46.624019849999996,8.039773558972524
2022-12-24,unbekannt,3.5,109,695000,"Im Stadtwald 3, 9400 Rorschach, SG",SG,,,47.47519995,9.48525575
2022-12-24,unbekannt,3.5,65,399000,"Heuwinkelstrasse 18, 4123 Allschwil, BL",BL,,,47.5576673,7.5576408
2022-12-24,unbekannt,1.5,38,320000,"Rue de Morat 59, 1700 Fribourg, FR",FR,,,46.8076207,7.1595477
2022-12-24,unbekannt,4.5,147,795000,"Krümmigasse / Moosstrasse, 6221 Rickenbach LU, LU",LU,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,94,719100,"Kennelwiesstrasse 22, 8427 Freienstein, ZH",ZH,,,47.52919085,8.588063274046606
2022-12-24,unbekannt,2.5,81,623700,"Kennelwiesstrasse 22, 8427 Freienstein, ZH",ZH,,,47.52919085,8.588063274046606
2022-12-24,unbekannt,3.5,107,750000,"Birchgasse 11, 5727 Oberkulm, AG",AG,,,47.3064746,8.1199605
2022-12-24,unbekannt,4.5,114,730000,"Gysulastrasse 25, 5000 Aarau, AG",AG,,,47.3971996,8.0416494
2022-12-24,unbekannt,3.5,85,540000,"Birchofstrasse 4, 5412 Gebenstorf, AG",AG,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,89,565000,"Schaubhus 11, 6020 Emmenbrücke, LU",LU,,,47.0844599,8.276371721304674
2022-12-24,unbekannt,4.5,115,895000,"Kasernenstrasse 33, 8180 Bülach, ZH",ZH,,,47.5175214,8.536717273179107
2022-12-24,Neubau,4.5,172,835000,"Ringstrasse 1, 3362 Niederönz, BE",BE,,,47.1884181,7.6970034
2022-12-24,Neubau,3.5,71,805000,"1820 Montreux, VD",VD,,,46.4311352006689,6.915873086287625
2022-12-24,unbekannt,3.5,87,735000,"1822 Chernex, VD",VD,,,46.4456342,6.9088409
2022-12-24,unbekannt,2.5,59,450000,"Heinestrasse 26, 9008 St. Gallen, SG",SG,,,47.43449415,9.383654408284945
2022-12-24,unbekannt,4.5,113,835000,"Cheerstrasse 13b, 6014 Luzern, LU",LU,,,47.0520887,8.256611383255034
2022-12-24,unbekannt,4.5,73,685000,"Bellikerstrasse 16, 8964 Rudolfstetten, AG",AG,,,47.36386545,8.36689775
2022-12-24,unbekannt,3.5,96,900000,"Via Serafino Balestra 13 a, 6600 Locarno, TI",TI,,,46.1609969,8.7988085
2022-12-24,unbekannt,5.5,144,1080000,"HOFMATTWEG 3, 5712 Beinwil am See, AG",AG,,,47.2640235,8.202929633719126
2022-12-24,unbekannt,5.5,160,2080000,"Chemin de Ballallaz 22, 1820 Montreux, VD",VD,,,46.436082150000004,6.913383749999996
2022-12-24,unbekannt,2.0,46,255000,"Gentiana A, 3925 Grächen, VS",VS,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,135,1350000,"Spillstattstrasse 10, 3818 Grindelwald, BE",BE,,,46.62596155,8.029592003455551
2022-12-24,unbekannt,3.5,100,780000,"Hameau de Cormanon 6, 1752 Villars-sur-Glâne, FR",FR,,,46.7954481,7.129906274015748
2022-12-24,unbekannt,3.0,64,469000,"Birkenweg 38, 3072 Ostermundigen, BE",BE,,,46.9473033,7.4860153
2022-12-24,unbekannt,1.5,43,295000,"Schwendistrasse 32, 8898 Flumserberg Tannenbodenalp, SG",SG,,,unbekant,unbekannt
2022-12-24,unbekannt,2.5,57,650000,"Talstrasse 22, 7270 Davos Platz, GR",GR,,,46.7952184,9.8245211
2022-12-24,unbekannt,3.5,95,660000,"Sankt Gallerstrasse 152, 9320 Arbon, TG",TG,,,unbekant,unbekannt
2022-12-24,unbekannt,5.5,111,645000,"7220 Schiers, GR",GR,,,46.97061073262412,9.688098694858157
2022-12-24,unbekannt,4.5,197,1790000,"Unterdorfstrasse 29, 9443 Widnau, SG",SG,,,47.409422500000005,9.634641917457813
2022-12-24,unbekannt,122.0,0,895000,"Unterdorfstrasse 29, 9443 Widnau, SG",SG,,,47.409422500000005,9.634641917457813
2022-12-24,unbekannt,4.5,134,1190000,"Stampfstrasse 27, 8645 Jona, SG",SG,,,47.2254328,8.8449964
2022-12-24,unbekannt,4.5,118,790000,"Hechtackerstrasse 22, 9014 St. Gallen, SG",SG,,,47.4087595,9.3416381
2022-12-24,unbekannt,4.5,101,1250000,"Stegstrasse 4, 8132 Egg b. Zürich, ZH",ZH,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,75,570000,"Chemin de Pra-Jean 17, 1615 Bossonnens, FR",FR,,,46.5238677,6.8563405
2022-12-24,unbekannt,5.5,147,840000,"Häbnistrasse 22, 5704 Egliswil, AG",AG,,,47.351445850000005,8.184148357763311
2022-12-24,unbekannt,3.5,94,765000,"Normannenweg 24, 3232 Ins, BE",BE,,,47.000484,7.1038672
2022-12-24,unbekannt,5.5,147,2030000,"Weichselmattstrasse 10, 4103 Bottmingen, BL",BL,,,47.5228367,7.57552108670213
2022-12-24,unbekannt,2.5,53,630000,"Wangweg, 3987 Riederalp, VS",VS,,,46.3760981,8.027965
2022-12-24,Neubau,3.5,0,434900,"Chemin du Milieu 81, 1920 Martigny, VS",VS,,,46.1125776,7.0639931
2022-12-24,unbekannt,3.5,107,548000,"1913 Saillon, VS",VS,,,46.1702413406308,7.186334443692022
2022-12-24,unbekannt,4.5,143,795000,"1913 Saillon, VS",VS,,,46.1702413406308,7.186334443692022
2022-12-24,unbekannt,2.5,70,395000,"1913 Saillon, VS",VS,,,46.1702413406308,7.186334443692022
2022-12-24,unbekannt,4.5,124,695000,"1913 Saillon, VS",VS,,,46.1702413406308,7.186334443692022
2022-12-24,unbekannt,4.5,117,1475000,"Wangweg 8, 3987 Riederalp, VS",VS,,,46.3760981,8.027965
2022-12-24,unbekannt,4.5,116,1450000,"Wangweg 8, 3987 Riederalp, VS",VS,,,46.3760981,8.027965
2022-12-24,unbekannt,6.5,192,1360000,"Rue des Plantées 8, 2023 Gorgier, NE",NE,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,111,795000,"Ober-Kuonimattweg 22, 6010 Kriens, LU",LU,,,47.0231838,8.30017625
2022-12-24,unbekannt,5.5,125,825000,"Schlüsselstrasse 4, 8645 Jona, SG",SG,,,47.229413,8.830565409726017
2022-12-24,unbekannt,2.5,100,670000,"Schützenstrasse 13, 4552 Derendingen, SO",SO,,,47.1944493,7.5845604
2022-12-24,unbekannt,3.5,125,1450000,"Via Vitg dadens 10B, 7152 Sagogn, GR",GR,,,46.7896524,9.2525567
2022-12-24,unbekannt,2.5,70,685000,"1196 Gland, VD",VD,,,46.42023974764031,6.27160490867347
2022-12-24,unbekannt,3.5,77,445000,"Via Cantonale 3, 6576 Gerra (Gambarogno), TI",TI,,,46.1228244,8.7857489
2022-12-24,unbekannt,4.5,81,390000,"Brühlstrasse 125, 4500 Solothurn, SO",SO,,,47.2048942,7.5154585
2022-12-24,unbekannt,4.5,98,495000,"Föhrenweg 14, 3250 Lyss, BE",BE,,,47.0701923,7.316181176230242
2022-12-24,unbekannt,3.5,75,805000,"Oetlingerstrasse 150, 4057 Basel, BS",BS,,,47.5677545,7.594004
2022-12-24,unbekannt,4.5,101,690000,"8580 Amriswil, TG",TG,,,47.5516419,9.299608279932547
2022-12-24,unbekannt,3.5,128,670000,"Avenue des Alpes 6, 3960 Sierre, VS",VS,,,46.2935311,7.5301468
2022-12-24,unbekannt,2.5,68,620000,"Chemin des Crêtes 44, 1997 Haute-Nendaz, VS",VS,,,46.184218,7.2913851
2022-12-24,unbekannt,5.5,101,598000,"8570 Weinfelden, TG",TG,,,47.56661834066209,9.111735588444722
2022-12-24,unbekannt,4.5,126,1300000,"Metzgerstrasse 7, 8406 Winterthur, ZH",ZH,,,47.49326925,8.703021037485481
2022-12-24,unbekannt,5.5,130,930000,"Holenackerstrasse 47, 3027 Bern, BE",BE,,,46.9500068,7.380304032098445
2022-12-24,unbekannt,2.5,82,725000,"Storchenweg 1, 3, 5, 9, 11, 13, 15 / Bertschenacker 11, 13, 15, 4104 Oberwil BL, BL",BL,,,unbekant,unbekannt
2022-12-24,unbekannt,1.5,94,750000,"Storchenweg 1, 3, 5, 9, 11, 13, 15 / Bertschenacker 11, 13, 15, 4104 Oberwil BL, BL",BL,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,186,1268000,"Storchenweg 1, 3, 5, 9, 11, 13, 15 / Bertschenacker 11, 13, 15, 4104 Oberwil BL, BL",BL,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,205,1325000,"Storchenweg 1, 3, 5, 9, 11, 13, 15 / Bertschenacker 11, 13, 15, 4104 Oberwil BL, BL",BL,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,96,720000,"Lingerizstrasse 80, 2540 Grenchen, SO",SO,,,47.1872099,7.3782603
2022-12-24,unbekannt,5.5,135,1195000,"Walderstrasse 43C, 8340 Hinwil, ZH",ZH,,,47.2988314,8.848115670981967
2022-12-24,unbekannt,0.0,0,490000,"Bodenmattstrasse 3, 3752 Wimmis, BE",BE,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,130,1700000,"Hallenrain 6, 4104 Oberwil BL, BL",BL,,,47.5146403,7.5633067
2022-12-24,unbekannt,1.5,33,195500,"Rohrstrasse 3, 3507 Biglen, BE",BE,,,46.925268700000004,7.629921352544588
2022-12-24,unbekannt,6.5,0,1195000,"4800 Zofingen, AG",AG,,,47.28609400978675,7.948882426047221
2022-12-24,unbekannt,4.5,122,810000,"Feld 1, 3427 Utzenstorf, BE",BE,,,47.14232440000001,7.556042449999996
2022-12-24,unbekannt,4.5,164,0,"Johannes-Hirt-Strasse, 8804 Au ZH, ZH",ZH,,,47.2437423,8.6458935
2022-12-24,unbekannt,4.5,100,550000,"Rue de l'Orée-du-Bois 13, 2300 La Chaux-de-Fonds, NE",NE,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,1142,550000,"Allée des Meuqueux 1, 2300 La Chaux-de-Fonds, NE",NE,,,47.1098555,6.833975936252653
2022-12-24,unbekannt,3.5,103,640000,"Bürenstrasse 17, 3298 Oberwil b. Büren, BE",BE,,,unbekant,unbekannt
2022-12-24,unbekannt,6.0,285,567400,"Rue des fougères 27, 1964 Conthey, VS",VS,,,46.2183435,7.3030783
2022-12-24,unbekannt,5.5,130,745000,"Girardstrasse 10, 2540 Grenchen, SO",SO,,,47.1918196,7.399262
2022-12-24,unbekannt,4.5,125,1540000,"Blauenweg 3, 4107 Ettingen, BL",BL,,,47.4816432,7.5457799
2022-12-24,unbekannt,4.5,112,550000,"3363 Oberönz, BE",BE,,,47.179799,7.6946358
2022-12-24,unbekannt,4.5,131,645000,"6017 Ruswil, LU",LU,,,47.08480489598573,8.1246368249777
